index,air_temp,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,snow_soiling_rooftop,HourUTC
126865,13,0,0,0,0,26.7,11.4,0,0,0,0,0,2021-06-22 01:00:00
126866,13,3,3,3,3,35.1,11.5,3,0,3,2,0,2021-06-22 02:00:00
126867,13,35,192,58,28,25.3,11.6,42,1,42,39,0,2021-06-22 03:00:00
126868,14,64,445,169,63,50.3,11.6,82,0,82,77,0,2021-06-22 04:00:00
126869,14,83,608,307,214,54.6,11.6,139,0,139,131,0,2021-06-22 05:00:00
126870,15,96,709,451,409,61.1,11.4,178,0,178,168,0,2021-06-22 06:00:00
126871,15,103,779,586,605,54.8,11.4,267,0,267,251,0,2021-06-22 07:00:00
126872,16,107,825,701,777,45.7,11.3,364,21,379,361,0,2021-06-22 08:00:00
126873,17,113,848,786,906,53.0,11.1,369,0,369,348,0,2021-06-22 09:00:00
126874,17,113,865,836,983,7.4,11.0,181,709,775,894,0,2021-06-22 10:00:00
126875,18,113,869,846,997,0.0,11.2,113,869,846,997,0,2021-06-22 11:00:00
126876,18,112,861,815,950,0.0,11.2,112,861,815,950,0,2021-06-22 12:00:00
126877,19,109,843,746,844,0.0,11.3,109,843,746,844,0,2021-06-22 13:00:00
126878,19,104,810,643,689,0.0,11.2,104,810,643,689,0,2021-06-22 14:00:00
126879,19,96,758,516,500,0.0,11.1,96,758,516,500,0,2021-06-22 15:00:00
126880,19,85,679,375,300,0.0,10.9,85,679,375,300,0,2021-06-22 16:00:00
126881,18,71,548,232,117,4.0,11.0,81,476,224,124,0,2021-06-22 17:00:00
126882,18,47,347,105,34,0.7,11.6,49,336,104,35,0,2021-06-22 18:00:00
126883,16,14,56,19,12,0.0,12.0,14,56,19,12,0,2021-06-22 19:00:00
126884,15,0,0,0,0,17.2,12.0,0,0,0,0,0,2021-06-22 20:00:00
126885,14,0,0,0,0,0.4,12.1,0,0,0,0,0,2021-06-22 21:00:00
126886,14,0,0,0,0,2.7,12.5,0,0,0,0,0,2021-06-22 22:00:00
126887,13,0,0,0,0,5.9,12.5,0,0,0,0,0,2021-06-22 23:00:00
126888,13,0,0,0,0,0.0,12.5,0,0,0,0,0,2021-06-23 00:00:00
126889,13,0,0,0,0,11.1,12.6,0,0,0,0,0,2021-06-23 01:00:00
126890,14,3,4,3,3,2.0,13.0,3,1,3,3,0,2021-06-23 02:00:00
126891,14,34,195,58,27,42.2,13.4,30,0,30,29,0,2021-06-23 03:00:00
126892,15,64,439,168,63,60.9,13.8,66,0,66,62,0,2021-06-23 04:00:00
126893,16,83,602,305,212,66.5,14.2,101,0,101,96,0,2021-06-23 05:00:00
126894,17,95,707,448,406,58.8,14.0,187,0,187,176,0,2021-06-23 06:00:00
126895,17,105,771,582,601,53.7,13.8,271,0,271,256,0,2021-06-23 07:00:00
126896,18,113,810,696,771,52.6,13.7,331,0,331,312,0,2021-06-23 08:00:00
126897,18,123,826,778,896,44.1,13.7,421,19,436,417,0,2021-06-23 09:00:00
126898,19,126,838,827,970,53.2,13.6,387,0,387,365,0,2021-06-23 10:00:00
126899,19,126,841,835,983,55.4,13.6,373,0,373,351,0,2021-06-23 11:00:00
126900,19,138,810,799,928,61.3,13.6,309,0,309,292,0,2021-06-23 12:00:00
126901,19,135,784,728,821,66.8,13.6,242,0,242,228,0,2021-06-23 13:00:00
126902,19,125,753,627,670,79.2,13.6,131,0,131,123,0,2021-06-23 14:00:00
126903,19,111,704,502,487,74.1,13.5,132,0,132,124,0,2021-06-23 15:00:00
126904,19,96,623,363,292,57.2,13.4,156,0,156,147,0,2021-06-23 16:00:00
126905,18,75,505,224,117,52.9,13.4,104,0,104,98,0,2021-06-23 17:00:00
126906,18,49,315,101,36,24.6,13.6,71,22,75,66,0,2021-06-23 18:00:00
126907,17,14,52,18,12,36.7,13.7,13,0,13,12,0,2021-06-23 19:00:00
126908,15,0,0,0,0,41.4,13.1,0,0,0,0,0,2021-06-23 20:00:00
126909,14,0,0,0,0,26.6,12.5,0,0,0,0,0,2021-06-23 21:00:00
126910,13,0,0,0,0,3.5,12.2,0,0,0,0,0,2021-06-23 22:00:00
126911,13,0,0,0,0,57.6,12.2,0,0,0,0,0,2021-06-23 23:00:00
126912,12,0,0,0,0,58.6,12.1,0,0,0,0,0,2021-06-24 00:00:00
126913,12,0,0,0,0,36.2,12.0,0,0,0,0,0,2021-06-24 01:00:00
126914,13,3,5,3,3,56.1,12.3,2,0,2,2,0,2021-06-24 02:00:00
126915,14,33,212,59,26,46.6,13.2,30,0,30,28,0,2021-06-24 03:00:00
126916,15,60,465,170,60,63.5,14.2,61,0,61,58,0,2021-06-24 04:00:00
126917,16,78,622,307,211,69.9,14.5,92,0,92,87,0,2021-06-24 05:00:00
126918,18,91,717,449,406,50.6,14.3,219,13,226,214,0,2021-06-24 06:00:00
126919,19,100,779,582,601,28.5,13.8,308,174,416,409,0,2021-06-24 07:00:00
126920,19,105,822,696,771,20.7,13.4,303,345,553,582,0,2021-06-24 08:00:00
126921,19,118,830,776,894,26.6,13.6,388,229,569,592,0,2021-06-24 09:00:00
126922,19,122,838,822,965,47.5,13.8,427,5,431,409,0,2021-06-24 10:00:00
126923,19,131,827,829,974,36.4,13.5,469,68,527,518,0,2021-06-24 11:00:00
126924,20,158,770,787,911,37.1,13.2,480,18,495,473,0,2021-06-24 12:00:00
126925,20,157,739,715,804,36.2,13.0,421,47,457,443,0,2021-06-24 13:00:00
126926,19,148,699,614,654,53.1,12.6,280,8,285,270,0,2021-06-24 14:00:00
126927,19,136,633,488,473,70.8,11.9,144,0,144,136,0,2021-06-24 15:00:00
126928,19,117,543,349,286,82.1,11.0,64,0,64,60,0,2021-06-24 16:00:00
126929,18,89,416,212,121,73.8,10.5,49,0,49,46,0,2021-06-24 17:00:00
126930,18,54,230,93,43,47.2,10.7,52,0,52,49,0,2021-06-24 18:00:00
126931,17,14,28,17,13,23.1,11.3,13,0,13,12,0,2021-06-24 19:00:00
126932,16,0,0,0,0,45.0,11.6,0,0,0,0,0,2021-06-24 20:00:00
126933,16,0,0,0,0,54.5,11.7,0,0,0,0,0,2021-06-24 21:00:00
126934,15,0,0,0,0,72.8,12.0,0,0,0,0,0,2021-06-24 22:00:00
126935,15,0,0,0,0,50.1,12.0,0,0,0,0,0,2021-06-24 23:00:00
126936,15,0,0,0,0,67.5,12.0,0,0,0,0,0,2021-06-25 00:00:00
126937,15,0,0,0,0,57.1,12.0,0,0,0,0,0,2021-06-25 01:00:00
126938,14,3,3,3,3,24.5,12.0,2,0,2,2,0,2021-06-25 02:00:00
126939,14,35,171,56,28,45.9,12.2,28,0,28,26,0,2021-06-25 03:00:00
126940,15,66,418,165,64,71.8,12.5,45,0,45,42,0,2021-06-25 04:00:00
126941,16,87,584,302,210,82.4,12.5,53,0,53,50,0,2021-06-25 05:00:00
126942,16,100,695,446,404,69.6,12.2,137,0,137,130,0,2021-06-25 06:00:00
126943,17,105,772,583,601,61.8,11.6,222,0,222,209,0,2021-06-25 07:00:00
126944,17,113,812,697,771,58.0,11.2,292,0,292,276,0,2021-06-25 08:00:00
126945,18,130,816,777,894,53.3,10.8,363,0,363,342,0,2021-06-25 09:00:00
126946,18,137,822,824,965,36.3,10.4,478,56,525,513,0,2021-06-25 10:00:00
126947,19,139,822,833,979,43.4,10.2,469,3,471,446,0,2021-06-25 11:00:00
126948,19,146,801,800,928,41.8,9.9,459,8,466,442,0,2021-06-25 12:00:00
126949,19,142,778,730,823,53.4,9.7,341,0,341,321,0,2021-06-25 13:00:00
126950,19,134,744,629,672,39.0,9.3,343,60,381,366,0,2021-06-25 14:00:00
126951,19,119,695,505,491,17.3,8.7,239,325,416,398,0,2021-06-25 15:00:00
126952,19,101,621,367,297,8.7,8.3,140,450,338,286,0,2021-06-25 16:00:00
126953,18,77,510,228,119,19.4,8.2,130,178,185,140,0,2021-06-25 17:00:00
126954,17,50,320,103,36,26.0,9.0,67,65,79,60,0,2021-06-25 18:00:00
126955,15,14,56,19,12,49.5,9.6,10,0,10,10,0,2021-06-25 19:00:00
126956,14,0,0,0,0,50.4,9.7,0,0,0,0,0,2021-06-25 20:00:00
126957,13,0,0,0,0,52.7,9.8,0,0,0,0,0,2021-06-25 21:00:00
126958,13,0,0,0,0,52.9,10.2,0,0,0,0,0,2021-06-25 22:00:00
126959,13,0,0,0,0,50.8,10.3,0,0,0,0,0,2021-06-25 23:00:00
126960,13,0,0,0,0,47.3,10.4,0,0,0,0,0,2021-06-26 00:00:00
126961,13,0,0,0,0,67.8,10.5,0,0,0,0,0,2021-06-26 01:00:00
126962,13,3,4,3,3,45.6,10.4,2,0,2,2,0,2021-06-26 02:00:00
126963,13,33,209,58,26,42.8,10.6,33,0,33,31,0,2021-06-26 03:00:00
126964,14,62,456,169,61,59.1,11.2,68,0,68,64,0,2021-06-26 04:00:00
126965,16,82,614,307,212,62.7,11.6,116,0,116,110,0,2021-06-26 05:00:00
126966,17,96,712,450,407,28.0,11.8,231,187,327,307,0,2021-06-26 06:00:00
126967,18,104,780,585,604,7.7,11.9,169,601,540,552,0,2021-06-26 07:00:00
126968,19,110,822,700,776,22.6,11.8,327,300,542,563,0,2021-06-26 08:00:00
126969,19,111,853,787,908,10.3,12.1,234,596,706,792,0,2021-06-26 09:00:00
126970,20,113,867,837,984,37.3,12.4,404,146,524,532,0,2021-06-26 10:00:00
126971,20,117,864,845,996,41.0,12.4,468,36,498,482,0,2021-06-26 11:00:00
126972,21,132,827,808,939,28.6,12.5,418,195,576,594,0,2021-06-26 12:00:00
126973,21,131,801,737,832,6.3,12.7,202,646,690,767,0,2021-06-26 13:00:00
126974,21,126,760,633,677,3.3,13.0,160,679,611,650,0,2021-06-26 14:00:00
126975,21,115,703,506,492,0.9,13.2,122,683,502,488,0,2021-06-26 15:00:00
126976,20,100,618,365,296,20.9,13.4,195,217,288,254,0,2021-06-26 16:00:00
126977,20,80,484,223,120,31.7,13.6,147,16,152,141,0,2021-06-26 17:00:00
126978,19,51,286,99,38,38.4,13.8,62,0,62,58,0,2021-06-26 18:00:00
126979,18,14,45,18,12,43.3,14.0,11,0,11,11,0,2021-06-26 19:00:00
126980,16,0,0,0,0,76.9,14.1,0,0,0,0,0,2021-06-26 20:00:00
126981,16,0,0,0,0,65.6,14.1,0,0,0,0,0,2021-06-26 21:00:00
126982,16,0,0,0,0,68.5,14.2,0,0,0,0,0,2021-06-26 22:00:00
126983,16,0,0,0,0,71.4,14.4,0,0,0,0,0,2021-06-26 23:00:00
126984,16,0,0,0,0,63.4,14.4,0,0,0,0,0,2021-06-27 00:00:00
126985,16,0,0,0,0,45.7,14.5,0,0,0,0,0,2021-06-27 01:00:00
126986,16,3,3,3,2,48.6,14.4,2,0,2,2,0,2021-06-27 02:00:00
126987,16,33,181,55,27,30.2,14.2,37,0,37,35,0,2021-06-27 03:00:00
126988,16,62,437,165,61,51.7,14.0,80,0,80,76,0,2021-06-27 04:00:00
126989,16,82,599,301,208,51.1,14.1,148,0,148,140,0,2021-06-27 05:00:00
126990,17,94,703,444,402,62.6,14.0,164,0,164,155,0,2021-06-27 06:00:00
126991,17,102,773,578,596,67.8,13.7,186,0,186,175,0,2021-06-27 07:00:00
126992,17,106,818,693,768,68.1,13.4,222,0,222,209,0,2021-06-27 08:00:00
126993,18,113,839,777,895,57.9,13.1,328,0,328,309,0,2021-06-27 09:00:00
126994,18,116,850,825,970,56.3,12.9,361,0,361,341,0,2021-06-27 10:00:00
126995,19,116,853,835,985,22.0,12.8,330,381,651,707,0,2021-06-27 11:00:00
126996,19,112,850,805,939,0.0,12.8,112,850,805,939,0,2021-06-27 12:00:00
126997,20,108,833,738,836,0.0,13.0,108,833,738,836,0,2021-06-27 13:00:00
126998,20,102,802,638,684,1.5,13.1,117,765,629,674,0,2021-06-27 14:00:00
126999,20,94,753,512,498,0.5,13.0,99,741,510,495,0,2021-06-27 15:00:00
127000,20,83,676,373,300,3.0,13.0,98,613,363,296,0,2021-06-27 16:00:00
127001,19,67,561,232,117,7.1,12.9,90,428,215,122,0,2021-06-27 17:00:00
127002,18,44,382,108,30,49.9,12.9,55,8,57,51,0,2021-06-27 18:00:00
127003,17,13,77,20,11,76.4,13.0,4,0,4,4,0,2021-06-27 19:00:00
127004,15,0,0,0,0,72.3,12.8,0,0,0,0,0,2021-06-27 20:00:00
127005,14,0,0,0,0,87.6,12.2,0,0,0,0,0,2021-06-27 21:00:00
127006,13,0,0,0,0,64.2,11.8,0,0,0,0,0,2021-06-27 22:00:00
127007,13,0,0,0,0,58.8,11.5,0,0,0,0,0,2021-06-27 23:00:00
127008,12,0,0,0,0,35.2,11.2,0,0,0,0,0,2021-06-28 00:00:00
127009,12,0,0,0,0,2.4,10.9,0,0,0,0,0,2021-06-28 01:00:00
127010,12,2,9,3,2,36.5,10.8,2,0,2,1,0,2021-06-28 02:00:00
127011,12,27,292,62,20,13.7,11.2,30,206,57,24,0,2021-06-28 03:00:00
127012,14,47,555,176,51,0.0,12.1,47,555,176,51,0,2021-06-28 04:00:00
127013,16,61,693,313,210,0.0,12.5,61,693,313,210,0,2021-06-28 05:00:00
127014,17,70,778,456,411,0.0,12.1,70,778,456,411,0,2021-06-28 06:00:00
127015,19,77,832,590,610,0.0,11.3,77,832,590,610,0,2021-06-28 07:00:00
127016,20,82,865,703,781,0.0,10.4,82,865,703,781,0,2021-06-28 08:00:00
127017,21,89,883,787,910,0.0,9.6,89,883,787,910,0,2021-06-28 09:00:00
127018,22,91,896,838,988,0.0,9.4,91,896,838,988,0,2021-06-28 10:00:00
127019,23,91,899,849,1004,0.0,9.3,91,899,849,1004,0,2021-06-28 11:00:00
127020,23,87,898,819,959,14.3,9.3,260,541,703,792,0,2021-06-28 12:00:00
127021,24,84,883,751,854,19.6,9.2,299,403,604,651,0,2021-06-28 13:00:00
127022,24,80,855,650,699,18.6,9.0,257,409,529,550,0,2021-06-28 14:00:00
127023,24,74,811,524,510,19.4,8.7,219,366,423,409,0,2021-06-28 15:00:00
127024,23,65,744,384,307,19.5,8.5,170,324,309,266,0,2021-06-28 16:00:00
127025,23,54,639,242,115,26.0,8.9,132,157,180,139,0,2021-06-28 17:00:00
127026,21,38,461,114,24,27.9,10.7,73,48,82,67,0,2021-06-28 18:00:00
127027,19,12,106,22,10,27.6,11.4,16,0,16,15,0,2021-06-28 19:00:00
127028,17,0,0,0,0,26.8,10.5,0,0,0,0,0,2021-06-28 20:00:00
127029,16,0,0,0,0,26.2,10.7,0,0,0,0,0,2021-06-28 21:00:00
127030,15,0,0,0,0,26.1,11.0,0,0,0,0,0,2021-06-28 22:00:00
127031,14,0,0,0,0,24.7,10.9,0,0,0,0,0,2021-06-28 23:00:00
127032,13,0,0,0,0,24.6,10.7,0,0,0,0,0,2021-06-29 00:00:00
127033,12,0,0,0,0,23.3,10.7,0,0,0,0,0,2021-06-29 01:00:00
127034,13,2,4,3,2,23.3,11.2,2,0,2,2,0,2021-06-29 02:00:00
127035,14,31,204,56,25,22.5,12.1,42,11,43,39,0,2021-06-29 03:00:00
127036,16,62,431,162,60,22.2,13.4,103,95,126,97,0,2021-06-29 04:00:00
127037,19,88,563,292,203,14.7,14.4,143,289,251,198,0,2021-06-29 05:00:00
127038,21,109,645,429,388,8.0,14.5,159,475,395,362,0,2021-06-29 06:00:00
127039,22,127,700,558,574,0.5,14.2,131,688,555,571,0,2021-06-29 07:00:00
127040,24,140,738,668,737,0.0,14.2,140,738,668,737,0,2021-06-29 08:00:00
127041,23,160,745,749,857,0.2,14.0,163,740,747,855,0,2021-06-29 09:00:00
127042,23,167,758,799,932,3.2,14.3,205,681,773,895,0,2021-06-29 10:00:00
127043,23,172,752,805,942,1.5,15.3,191,715,793,924,0,2021-06-29 11:00:00
127044,22,183,717,768,886,0.0,15.9,183,717,768,886,0,2021-06-29 12:00:00
127045,22,182,679,695,779,15.1,16.0,304,375,593,635,0,2021-06-29 13:00:00
127046,21,174,626,592,629,42.7,16.2,339,0,339,319,0,2021-06-29 14:00:00
127047,21,157,558,467,454,45.0,16.2,249,9,254,239,0,2021-06-29 15:00:00
127048,21,130,467,331,275,41.5,15.8,193,8,197,186,0,2021-06-29 16:00:00
127049,20,95,345,198,121,57.1,15.5,83,0,83,78,0,2021-06-29 17:00:00
127050,20,55,184,86,45,54.3,15.8,40,0,40,37,0,2021-06-29 18:00:00
127051,19,13,24,15,12,59.9,15.8,6,0,6,5,0,2021-06-29 19:00:00
127052,18,0,0,0,0,72.3,15.7,0,0,0,0,0,2021-06-29 20:00:00
127053,18,0,0,0,0,77.9,15.0,0,0,0,0,0,2021-06-29 21:00:00
127054,18,0,0,0,0,67.2,14.1,0,0,0,0,0,2021-06-29 22:00:00
127055,18,0,0,0,0,61.9,14.2,0,0,0,0,0,2021-06-29 23:00:00
127056,17,0,0,0,0,66.5,14.4,0,0,0,0,0,2021-06-30 00:00:00
127057,17,0,0,0,0,70.8,14.4,0,0,0,0,0,2021-06-30 01:00:00
127058,17,2,1,2,2,91.3,14.6,0,0,0,0,0,2021-06-30 02:00:00
127059,16,34,75,43,30,60.4,14.8,19,0,19,18,0,2021-06-30 03:00:00
127060,17,77,247,135,72,65.6,15.0,43,0,43,41,0,2021-06-30 04:00:00
127061,17,116,395,259,192,69.4,15.3,79,0,79,74,0,2021-06-30 05:00:00
127062,18,152,483,391,357,85.7,15.9,56,0,56,53,0,2021-06-30 06:00:00
127063,19,187,534,515,525,62.9,16.3,193,0,193,182,0,2021-06-30 07:00:00
127064,19,213,573,623,678,70.8,16.6,182,0,182,172,0,2021-06-30 08:00:00
127065,19,231,603,707,797,84.9,16.4,105,0,105,99,0,2021-06-30 09:00:00
127066,19,233,633,760,875,90.6,16.2,72,0,72,68,0,2021-06-30 10:00:00
127067,19,230,644,772,893,84.2,16.7,122,0,122,115,0,2021-06-30 11:00:00
127068,19,230,623,738,843,81.1,17.0,139,0,139,131,0,2021-06-30 12:00:00
127069,19,210,617,676,753,78.6,17.2,144,0,144,136,0,2021-06-30 13:00:00
127070,19,185,596,583,619,54.7,17.3,264,0,264,249,0,2021-06-30 14:00:00
127071,19,163,536,461,448,64.4,17.2,165,0,165,155,0,2021-06-30 15:00:00
127072,19,139,421,320,269,65.3,17.0,109,0,109,103,0,2021-06-30 16:00:00
127073,18,103,272,184,122,64.7,16.7,66,0,66,62,0,2021-06-30 17:00:00
127074,18,57,117,77,49,67.2,16.6,23,0,23,22,0,2021-06-30 18:00:00
127075,18,13,12,14,12,73.5,16.6,4,0,4,4,0,2021-06-30 19:00:00
127076,18,0,0,0,0,66.4,16.6,0,0,0,0,0,2021-06-30 20:00:00
127077,17,0,0,0,0,83.8,16.4,0,0,0,0,0,2021-06-30 21:00:00
127078,17,0,0,0,0,74.8,16.0,0,0,0,0,0,2021-06-30 22:00:00
127079,17,0,0,0,0,54.5,15.8,0,0,0,0,0,2021-06-30 23:00:00
127080,16,0,0,0,0,75.5,15.7,0,0,0,0,0,2021-07-01 00:00:00
127081,16,0,0,0,0,75.5,15.4,0,0,0,0,0,2021-07-01 01:00:00
127082,16,2,0,2,2,87.8,15.1,0,0,0,0,0,2021-07-01 02:00:00
127083,16,34,86,45,30,64.1,14.8,17,0,17,16,0,2021-07-01 03:00:00
127084,16,75,300,145,70,62.0,14.8,54,0,54,51,0,2021-07-01 04:00:00
127085,16,102,494,282,202,57.1,14.8,122,0,122,115,0,2021-07-01 05:00:00
127086,17,116,634,429,389,57.4,14.5,186,0,186,175,0,2021-07-01 06:00:00
127087,17,123,725,568,585,44.2,14.1,300,27,316,299,0,2021-07-01 07:00:00
127088,18,127,780,684,758,39.1,13.8,365,72,417,407,0,2021-07-01 08:00:00
127089,18,124,821,772,890,59.1,13.5,315,0,315,297,0,2021-07-01 09:00:00
127090,19,125,837,822,966,60.0,13.3,328,0,328,310,0,2021-07-01 10:00:00
127091,19,125,840,832,982,45.0,13.4,448,12,458,436,0,2021-07-01 11:00:00
127092,20,121,836,802,936,43.0,13.6,369,108,459,463,0,2021-07-01 12:00:00
127093,19,117,815,732,831,30.2,14.0,390,162,509,514,0,2021-07-01 13:00:00
127094,18,111,777,629,677,38.4,14.4,356,47,389,374,0,2021-07-01 14:00:00
127095,18,107,709,501,489,42.7,14.6,262,49,291,278,0,2021-07-01 15:00:00
127096,18,96,615,360,293,52.6,15.0,168,0,168,158,0,2021-07-01 16:00:00
127097,17,78,478,219,119,45.7,15.4,119,0,119,112,0,2021-07-01 17:00:00
127098,17,50,276,96,38,61.7,15.7,39,0,39,37,0,2021-07-01 18:00:00
127099,17,13,39,17,12,61.9,15.9,7,0,7,6,0,2021-07-01 19:00:00
127100,17,0,0,0,0,63.5,16.0,0,0,0,0,0,2021-07-01 20:00:00
127101,17,0,0,0,0,46.9,15.9,0,0,0,0,0,2021-07-01 21:00:00
127102,17,0,0,0,0,46.0,15.7,0,0,0,0,0,2021-07-01 22:00:00
127103,16,0,0,0,0,56.9,15.8,0,0,0,0,0,2021-07-01 23:00:00
127104,16,0,0,0,0,70.9,15.9,0,0,0,0,0,2021-07-02 00:00:00
127105,16,0,0,0,0,55.3,16.0,0,0,0,0,0,2021-07-02 01:00:00
127106,17,2,2,2,2,48.0,16.0,1,0,1,1,0,2021-07-02 02:00:00
127107,17,31,167,50,25,37.6,16.2,31,4,31,29,0,2021-07-02 03:00:00
127108,17,61,405,154,58,55.1,16.4,69,0,69,65,0,2021-07-02 04:00:00
127109,18,81,567,286,198,51.0,16.6,134,1,135,127,0,2021-07-02 05:00:00
127110,18,94,673,425,385,82.7,17.0,73,0,73,69,0,2021-07-02 06:00:00
127111,19,104,740,557,575,69.5,17.5,171,0,171,161,0,2021-07-02 07:00:00
127112,19,113,779,668,741,55.4,17.4,299,0,299,282,0,2021-07-02 08:00:00
127113,20,141,767,746,857,56.2,17.6,327,0,327,309,0,2021-07-02 09:00:00
127114,20,147,780,796,932,61.0,17.9,310,0,310,292,0,2021-07-02 10:00:00
127115,21,141,792,807,950,72.5,18.0,222,0,222,209,0,2021-07-02 11:00:00
127116,21,145,773,775,901,62.2,18.1,293,0,293,276,0,2021-07-02 12:00:00
127117,21,138,755,708,800,72.4,18.3,196,0,196,185,0,2021-07-02 13:00:00
127118,21,125,729,610,655,54.4,18.2,276,0,276,260,0,2021-07-02 14:00:00
127119,21,111,682,489,478,68.1,18.0,158,0,158,149,0,2021-07-02 15:00:00
127120,20,94,608,354,289,51.1,17.8,171,0,171,161,0,2021-07-02 16:00:00
127121,20,73,493,218,117,48.9,17.7,113,0,113,106,0,2021-07-02 17:00:00
127122,20,47,308,98,34,54.8,18.0,46,0,46,43,0,2021-07-02 18:00:00
127123,19,13,53,17,11,75.4,17.8,6,0,6,6,0,2021-07-02 19:00:00
127124,18,0,0,0,0,96.3,17.5,0,0,0,0,0,2021-07-02 20:00:00
127125,18,0,0,0,0,88.9,17.0,0,0,0,0,0,2021-07-02 21:00:00
127126,18,0,0,0,0,75.3,16.7,0,0,0,0,0,2021-07-02 22:00:00
127127,17,0,0,0,0,76.4,16.5,0,0,0,0,0,2021-07-02 23:00:00
127128,17,0,0,0,0,79.5,16.2,0,0,0,0,0,2021-07-03 00:00:00
127129,17,0,0,0,0,71.1,16.1,0,0,0,0,0,2021-07-03 01:00:00
127130,17,2,1,2,2,62.0,16.2,1,0,1,1,0,2021-07-03 02:00:00
127131,17,31,143,48,26,61.9,16.4,15,0,15,15,0,2021-07-03 03:00:00
127132,18,65,365,148,61,75.2,16.6,38,0,38,36,0,2021-07-03 04:00:00
127133,18,91,526,280,196,73.2,16.8,75,0,75,71,0,2021-07-03 05:00:00
127134,18,109,632,419,380,62.8,16.8,158,0,158,149,0,2021-07-03 06:00:00
127135,19,120,708,553,570,62.1,17.0,203,0,203,192,0,2021-07-03 07:00:00
127136,20,127,760,668,739,67.0,17.0,221,0,221,209,0,2021-07-03 08:00:00
127137,20,135,784,752,867,60.4,17.2,296,0,296,279,0,2021-07-03 09:00:00
127138,21,138,800,802,942,67.0,17.7,265,0,265,250,0,2021-07-03 10:00:00
127139,21,136,806,813,959,66.4,18.0,273,0,273,257,0,2021-07-03 11:00:00
127140,22,136,793,782,911,53.2,18.4,366,0,366,345,0,2021-07-03 12:00:00
127141,22,131,772,714,809,65.4,18.6,244,0,244,230,0,2021-07-03 13:00:00
127142,22,122,742,615,662,39.7,18.4,334,55,368,354,0,2021-07-03 14:00:00
127143,22,111,687,492,481,34.4,18.1,278,81,325,312,0,2021-07-03 15:00:00
127144,21,98,599,354,290,45.1,18.0,188,11,192,179,0,2021-07-03 16:00:00
127145,20,77,472,216,118,23.6,18.0,121,150,168,132,0,2021-07-03 17:00:00
127146,20,49,278,95,37,46.2,17.8,50,0,50,47,0,2021-07-03 18:00:00
127147,19,13,42,16,11,40.5,17.6,11,0,11,10,0,2021-07-03 19:00:00
127148,18,0,0,0,0,38.2,17.3,0,0,0,0,0,2021-07-03 20:00:00
127149,18,0,0,0,0,29.1,17.0,0,0,0,0,0,2021-07-03 21:00:00
127150,18,0,0,0,0,44.6,17.1,0,0,0,0,0,2021-07-03 22:00:00
127151,18,0,0,0,0,45.1,17.2,0,0,0,0,0,2021-07-03 23:00:00
127152,17,0,0,0,0,45.2,16.9,0,0,0,0,0,2021-07-04 00:00:00
127153,17,0,0,0,0,38.7,16.8,0,0,0,0,0,2021-07-04 01:00:00
127154,17,2,1,2,1,20.3,17.0,1,0,1,1,0,2021-07-04 02:00:00
127155,18,31,133,46,26,30.4,17.0,32,0,32,30,0,2021-07-04 03:00:00
127156,18,65,365,148,61,32.9,17.2,93,26,99,87,0,2021-07-04 04:00:00
127157,18,88,538,281,196,47.5,17.3,141,5,143,134,0,2021-07-04 05:00:00
127158,19,100,659,423,383,49.7,17.2,212,0,212,200,0,2021-07-04 06:00:00
127159,20,111,728,555,573,71.3,17.2,158,0,158,149,0,2021-07-04 07:00:00
127160,20,119,770,667,740,54.1,17.0,306,0,306,289,0,2021-07-04 08:00:00
127161,21,127,793,751,867,57.6,17.3,318,0,318,300,0,2021-07-04 09:00:00
127162,21,130,808,801,942,54.5,17.7,358,8,365,347,0,2021-07-04 10:00:00
127163,22,129,814,812,959,32.8,18.0,450,114,545,550,0,2021-07-04 11:00:00
127164,22,129,802,782,913,18.3,18.3,313,402,637,694,0,2021-07-04 12:00:00
127165,22,125,783,715,812,0.0,18.6,125,783,715,812,0,2021-07-04 13:00:00
127166,22,116,755,618,666,0.0,18.6,116,755,618,666,0,2021-07-04 14:00:00
127167,22,106,705,496,486,0.0,17.8,106,705,496,486,0,2021-07-04 15:00:00
127168,21,90,632,360,294,0.0,17.0,90,632,360,294,0,2021-07-04 16:00:00
127169,21,72,515,222,118,0.0,16.8,72,515,222,118,0,2021-07-04 17:00:00
127170,20,46,334,101,33,5.6,16.8,50,267,97,38,0,2021-07-04 18:00:00
127171,19,12,58,17,11,41.2,16.9,12,0,12,11,0,2021-07-04 19:00:00
127172,18,0,0,0,0,36.4,16.4,0,0,0,0,0,2021-07-04 20:00:00
127173,16,0,0,0,0,4.3,15.8,0,0,0,0,0,2021-07-04 21:00:00
127174,16,0,0,0,0,50.4,15.3,0,0,0,0,0,2021-07-04 22:00:00
127175,15,0,0,0,0,5.7,15.0,0,0,0,0,0,2021-07-04 23:00:00
127176,15,0,0,0,0,42.7,14.8,0,0,0,0,0,2021-07-05 00:00:00
127177,15,0,0,0,0,27.5,14.8,0,0,0,0,0,2021-07-05 01:00:00
127178,15,1,3,2,1,38.2,15.0,1,0,1,1,0,2021-07-05 02:00:00
127179,16,28,203,51,22,22.3,15.6,30,117,44,25,0,2021-07-05 03:00:00
127180,17,56,449,157,54,10.7,16.5,81,270,137,70,0,2021-07-05 04:00:00
